主編碼,屬性,詞目,音讀,文白,部首
21800,2,號,lō,4,虍
21801,2,蛻,thuì,0,虫
21802,2,蛾,ia̍h,4,
21803,2,蜀,sio̍k,0,虫
21804,2,蜂,hong,1,虫
21805,2,蜅,poo,4,虫
21806,2,蜈,giâ,4,虫
21807,2,蜈,gôo,0,虫
21808,2,蜈,ngôo,0,虫
21809,2,蜍,tsî,0,虫
21810,2,衙,gê,0,行
21811,2,裌,kiap,0,衣
21812,2,裏,lí,0,衣
21813,2,裔,è,0,衣
21814,2,裔,ì,0,衣
21815,2,裕,jū/lū,0,衣
21816,2,裟,se,0,衣
21817,2,解,ké,2,角
21818,2,詢,sûn,0,言
21819,2,詣,gē,0,言
21820,2,詬,kāu,4,言
21821,2,詭,khuí,1,言
21822,2,詭,kuí,2,言
21823,2,詮,tshuan,0,言
21824,2,詰,khiat,0,言
21825,2,詳,siông,0,言
21826,2,詹,tsiam,0,言
21827,2,誇,khua,0,言
21828,2,誠,sîng,1,言
21829,2,貉,hô,0,豸
21830,2,賂,lōo,0,貝
21831,2,賄,hué,0,貝
21832,2,資,tsu,0,貝
21833,2,賈,ká,0,貝
21834,2,賈,kóo,0,貝
21835,2,賊,tsa̍t,2,貝
21836,2,賊,tsi̍k,1,貝
21837,2,跡,tsik,1,足
21838,2,較,kà,2,車
21839,2,較,kàu,1,車
21840,2,辟,phik,0,辛
21841,2,遁,tūn,0,辵
21842,2,遂,suī,0,辵
21843,2,運,īn,2,辵
21844,2,遍,phiàn,2,辵
21845,2,過,kòo,1,辵
21846,2,過,kuà,2,辵
21847,2,過,koh,0,辵
21848,2,達,ta̍t,0,辵
21849,2,違,uî,0,辵
21850,2,酬,siû,0,酉
21851,2,鈸,pua̍h,2,金
21852,2,鈸,pua̍t,1,金
21853,2,鉈,tô,0,金
21854,2,鉗,khiâm,1,金
21855,2,隔,kik,1,阜
21856,2,隘,ài,0,阜
21857,2,雉,thī,0,隹
21858,2,零,lân,2,雨
21859,2,零,lîng,1,雨
21860,2,靖,tsīng,0,青
21861,2,靶,pé,0,革
21862,2,預,ī/ū,2,頁
21863,2,預,ū,1,頁
21864,2,頑,guân,0,頁
21865,2,頒,pan,0,頁
21866,2,頓,tùn,1,頁
21867,2,飽,páu,1,食
21868,2,飾,sik,0,食
21869,2,馳,tî,0,馬
21870,2,馴,sûn,0,馬
21871,2,鳩,khiu,0,鳥
21872,2,鼎,tíng,1,鼎
21873,2,鼠,tshú,1,鼠
21874,2,僑,kiâu,0,人
21875,2,僕,po̍k,0,人
21876,2,僚,liâu,0,人
21877,2,僧,sing,0,人
21878,2,僧,tsing,0,人
21879,2,僭,tsiàm,0,人
21880,2,厭,iàn,4,厂
21881,2,嗹,liân,4,口
21882,2,嘈,tsō,4,口
21883,2,嘈,tsha̍uh,4,口
21884,2,嘉,ka,0,口
21885,2,嘐,hau,4,口
21886,2,嘓,go̍k,4,口
21887,2,嘓,ko̍k,4,口
21888,2,嘔,óo,1,口
21889,2,嘛,mà,4,口
21890,2,嘟,tū,4,口
21891,2,塵,tîn,0,土
21892,2,塾,sio̍k,0,土
21893,2,墓,bōo,0,土
21894,2,夥,hué/hé,0,夕
21895,2,嫖,phiâu,0,女
21896,2,嫡,tik,0,女
21897,2,嫦,siông,0,女
21898,2,孵,hu,0,子
21899,2,寞,bo̍k,0,宀
21900,2,察,tshat,0,宀
21901,2,寢,tshím,0,宀
21902,2,寢,khím,3,宀
21903,2,寥,liâu,0,宀
21904,2,寧,lîng,0,宀
21905,2,屢,lí,0,尸
21906,2,嶄,tsám,0,山
21907,2,幣,pè,0,巾
21908,2,廖,liāu,0,广
21909,2,弊,pè,0,廾
21910,2,弊,piah,3,廾
21911,2,彰,tsiong,0,彡
21912,2,徹,thiat,0,彳
21913,2,態,thài,0,心
21914,2,態,thāi,0,心
21915,2,慣,kuàn,0,心
21916,2,慳,kian,0,心
21917,2,慷,khóng,0,心
21918,2,截,tsia̍t,0,戈
21919,2,摘,tik,1,手
21920,2,摸,moo,4,手
21921,2,撤,thiat,0,手
21922,2,暨,kì,0,日
21923,2,榕,iông,1,木
21924,2,榛,tsin,0,木
21925,2,榜,póng,1,木
21926,2,榜,pńg,2,木
21927,2,榨,tsà,0,木
21928,2,榮,îng,0,木
21929,2,榴,liû,0,木
21930,2,榻,thah,2,木
21931,2,榻,thap,1,木
21932,2,構,kòo,0,木
21933,2,槐,huâi,0,木
21934,2,槔,oo,4,木
21935,2,歉,khiam,3,欠
21936,2,歉,khiàm,0,欠
21937,2,滬,hōo,0,水
21938,2,滯,tī,0,水
21939,2,滴,tik,1,水
21940,2,滸,hóo,0,水
21941,2,漁,gû,1,水
21942,2,漁,hî/hû,2,水
21943,2,漂,phiàu,1,水
21944,2,漂,phiò,2,水
21945,2,漉,lok,0,水
21946,2,漏,lōo,1,水
21947,2,漚,áu,4,水
21948,2,漠,bo̍k,0,水
21949,2,漫,bān,0,水
21950,2,漳,tsiang,0,水
21951,2,漸,tsiām,0,水
21952,2,澈,thiat,0,水
21953,2,煽,siàn,0,火
21954,2,熇,ho,4,火
21955,2,熏,hun,0,火
21956,2,熔,iông,1,火
21957,2,爾,nī,4,爻
21958,2,爾,niā,4,爻
21959,2,犒,khò,0,牛
21960,2,獄,ga̍k,2,犬
21961,2,獄,gi̍k,1,犬
21962,2,瑣,só,0,玉
21963,2,瑪,bé,2,玉
21964,2,瑪,má,1,玉
21965,2,瑰,kuì,0,玉
21966,2,瘋,hong,0,疒
21967,2,瘍,iông,0,疒
21968,2,監,kam,1,皿
21969,2,監,kàm,1,皿
21970,2,睡,tsuē,2,目
21971,2,睡,suī,1,目
21972,2,碟,tia̍p,1,石
21973,2,碟,ti̍h,2,石
21974,2,碧,phik,0,石
21975,2,碩,sik,3,石
21976,2,碩,si̍k,0,石
21977,2,磁,tsû,0,石
21978,2,禎,tsing,0,示
21979,2,種,tsiòng,1,禾
21980,2,稱,tshing,0,禾
21981,2,窩,o,0,穴
21982,2,端,tuan,1,立
21983,2,端,tuann,2,立
21984,2,筵,iân,0,竹
21985,2,箋,tsian,0,竹
21986,2,箏,tsing,0,竹
21987,2,箕,ki,0,竹
21988,2,粹,tshuì,0,米
21989,2,綜,tsong,0,糸
21990,2,綠,lio̍k,1,糸
21991,2,綢,tiû,0,糸
21992,2,維,î,0,糸
21993,2,綰,kuānn,4,糸
21994,2,綱,kong,0,糸
21995,2,綴,tuat,0,糸
21996,2,綸,lûn,0,糸
21997,2,綸,kuan,0,糸
21998,2,綺,khí,0,糸
21999,2,綽,tshiok,0,糸
22000,2,綾,lîng,0,糸
22001,2,綿,biân,1,糸
22002,2,緒,sū,0,糸
22003,2,翠,tshuì,0,羽
22004,2,聚,tsū,0,耳
22005,2,聞,bûn,0,耳
22006,2,肇,tiāu,0,聿
22007,2,腐,hú,1,肉
22008,2,腐,hū,2,肉
22009,2,膀,phông,0,肉
22010,2,膁,liám,0,肉
22011,2,膈,keh,0,肉
22012,2,膋,lâ,4,肉
22013,2,膏,kô,4,肉
22014,2,膏,koo,3,肉
22015,2,臺,tâi,0,至
22016,2,與,ú,1,臼
22017,2,蒙,bông,0,艸
22018,2,蒲,pôo,0,艸
22019,2,蒸,tsing,0,艸
22020,2,蒼,tshong,0,艸
22021,2,蒿,o,0,艸
22022,2,蓄,thiok,1,艸
22023,2,蓉,iông,0,艸
22024,2,蓑,sui,0,艸
22025,2,蜘,ti,0,虫
22026,2,蜞,khî,0,虫
22027,2,蜢,meh,0,虫
22028,2,蝕,sit,3,虫
22029,2,裱,piáu,0,衣
22030,2,裹,kó,0,衣
22031,2,裼,theh,4,衣
22032,2,製,tsè,0,衣
22033,2,褂,kuà,0,衣
22034,2,誌,tsì,0,言
22035,2,誓,sē,1,言
22036,2,誣,bû,0,言
22037,2,誦,siōng,0,言
22038,2,豪,hô,0,豕
22039,2,貌,māu,0,豸
22040,2,賑,tsín,0,貝
22041,2,賓,pin,0,貝
22042,2,趙,tiō,0,走
22043,2,輓,buán,0,車
22044,2,輔,hú,0,車
22045,2,輔,phóo,3,車
22046,2,輕,khing,1,車
22047,2,遙,iâu,0,辵
22048,2,遜,sùn,0,辵
22049,2,遞,tē,0,辵
22050,2,遣,khián,0,辵
22051,2,酷,khok,0,酉
22052,2,酸,suan,1,酉
22053,2,銘,bîng,0,金
22054,2,閩,bân,0,門
22055,2,際,tsè,0,阜
22056,2,障,tsiàng,0,阜
22057,2,障,tsiong,3,阜
22058,2,障,tsiòng,0,阜
22059,2,需,su,0,雨
22060,2,鞅,ióng,0,革
22061,2,頗,phó,0,頁
22062,2,颱,thai,0,風
22063,2,餃,kiáu,0,食
22064,2,餉,hiòng,0,食
22065,2,馝,pih,4,香
22066,2,駁,poh,2,馬
22067,2,駁,pok,1,馬
22068,2,骰,tâu,0,骨
22069,2,骱,kái,4,骨
22070,2,魁,khue,0,鬼
22071,2,魠,thoh,0,魚
22072,2,鳴,bîng,0,鳥
22073,2,僵,khiong,0,人
22074,2,價,kà,1,人
22075,2,僻,phiah,0,人
22076,2,儀,gî,0,人
22077,2,劇,ki̍k,0,刀
22078,2,劈,phik,0,刀
22079,2,劉,lâu,0,刀
22080,2,厲,lē,1,厂
22081,2,厲,lī,2,厂
22082,2,嘩,huā,4,口
22083,2,嘮,lo,0,口
22084,2,嘯,siàu,0,口
22085,2,嘻,hi,0,口
22086,2,噁,ònn,4,口
22087,2,噎,uh,4,口
22088,2,增,tsing,0,土
22089,2,墨,bi̍k,1,黑
22090,2,墩,tun,0,土
22091,2,墮,tuī,0,土
22092,2,墳,hûn,1,土
22093,2,墳,phûn,2,土
22094,2,嬉,hi,0,女
22095,2,寬,khuan,1,宀
22096,2,寬,khuann,2,宀
22097,2,履,lí,0,尸
22098,2,幢,tông,4,巾
22099,2,廚,tôo,2,广
22100,2,廚,tû,1,广
22101,2,廣,kńg,2,广
22102,2,彈,tân,1,弓
22103,2,彈,tān,1,弓
22104,2,彈,thân,0,弓
22105,2,影,íng,1,彡
22106,2,徵,tin,2,彳
22107,2,徵,ting,1,彳
22108,2,慕,bōo,0,心
22109,2,慧,huī,0,心
22110,2,慧,huē,0,心
22111,2,慮,lī/lū,0,心
22112,2,慰,uì,0,心
22113,2,慶,khìng,0,心
22114,2,慼,tshik,0,心
22115,2,慾,io̍k,0,心
22116,2,憐,liân,1,心
22117,2,憐,lîn,2,心
22118,2,憚,tān,0,心
22119,2,憢,giâu,0,心
22120,2,憤,hùn,0,心
22121,2,憫,bín,0,心
22122,2,戮,lio̍k,0,戈
22123,2,摩,môo,0,手
22124,2,摯,tsì,0,手
22125,2,摹,bôo,0,手
22126,2,摹,bōo,0,手
22127,2,撒,sat,1,手
22128,2,撙,tsún,0,手
22129,2,撥,puat,1,手
22130,2,撫,bú,3,手
22131,2,撫,hú,0,手
22132,2,撮,tsuat,0,手
22133,2,撰,tsuān,0,手
22134,2,敵,ti̍k,0,攴
22135,2,敷,hu,0,攴
22136,2,暮,bōo,0,日
22137,2,暱,li̍t,0,日
22138,2,暱,li̍k,0,日
22139,2,暴,pō,1,日
22140,2,暴,pok,2,日
22141,2,暴,po̍k,2,日
22142,2,槤,liân,0,木
22143,2,樂,ngāu,0,木
22144,2,樑,liông,1,木
22145,2,樑,niû,2,木
22146,2,標,phiau,1,木
22147,2,樞,tshu,0,木
22148,2,樟,tsiong,1,木
22149,2,樣,iōng,1,木
22150,2,歎,thàn,0,欠
22151,2,歐,au,2,欠
22152,2,歐,io,1,欠
22153,2,毅,gē,0,殳
22154,2,毅,gī,0,殳
22155,2,毿,sàm,4,毛
22156,2,漿,tsiong,1,水
22157,2,潑,phuat,1,水
22158,2,潔,kiat,0,水
22159,2,潘,phuan,1,水
22160,2,潘,phuann,2,水
22161,2,潛,tsiâm,0,水
22162,2,潦,ló,0,水
22163,2,潮,tiâu,0,水
22164,2,潮,tiau,3,水
22165,2,潺,tshan,0,水
22166,2,澄,tîng,0,水
22167,2,澎,phênn,0,水
22168,2,熟,sio̍k,1,火
22169,2,熥,thang,0,火
22170,2,獠,liâu,0,犬
22171,2,瑩,îng,0,玉
22172,2,璃,lê,0,玉
22173,2,璃,lî,0,玉
22174,2,璇,suān,4,玉
22175,2,瘟,un,0,疒
22176,2,瘡,tshong,1,疒
22177,2,瘦,sóo,0,疒
22178,2,盤,puân,1,皿
22179,2,盤,phuân,1,皿
22180,2,瞌,ka,4,目
22181,2,確,khak,0,石
22182,2,確,khia̍k,4,石
22183,2,碼,bé,2,石
22184,2,碼,má,1,石
22185,2,碾,lián,4,石
22186,2,磊,luí,0,石
22187,2,磋,tsho,0,石
22188,2,稷,tsik,0,禾
22189,2,稻,tō,0,禾
22190,2,穀,kok,0,禾
22191,2,箠,suî,1,竹
22192,2,箭,tsiàn,1,竹
22193,2,箱,siong,1,竹
22194,2,箴,tsim,0,竹
22195,2,範,huān,1,竹
22196,2,範,pān,2,竹
22197,2,篇,phian,1,竹
22198,2,糊,hôo,1,米
22199,2,糍,tsî,0,米
22200,2,緝,tsi̍p,2,糸
22201,2,緝,tship,1,糸
22202,2,緞,tuān,0,糸
22203,2,締,tè,0,糸
22204,2,編,pinn,2,糸
22205,2,緯,uī,0,糸
22206,2,緻,tì,0,糸
22207,2,緻,tī,0,糸
22208,2,羯,kiat,0,羊
22209,2,翩,phian,0,羽
22210,2,膝,tshik,0,肉
22211,2,膝,sit,0,肉
22212,2,蓪,thong,0,艸
22213,2,蓬,hông,0,艸
22214,2,蓬,pōng,4,艸
22215,2,蓮,lián,4,艸
22216,2,蓮,liân,0,艸
22217,2,蔑,bia̍t,0,艸
22218,2,蔓,bān,0,艸
22219,2,蔓,muā,4,艸
22220,2,蔚,uì,0,艸
22221,2,蔡,tshuà,0,艸
22222,2,蔬,se,2,艸
22223,2,蔬,soo,1,艸
22224,2,蔽,pè,0,艸
22225,2,蝒,bīn,4,虫
22226,2,蝛,bui,4,虫
22227,2,蝴,hôo,1,虫
22228,2,蝴,ôo,2,虫
22229,2,蝶,ia̍h,2,虫
22230,2,蝶,tia̍p,1,虫
22231,2,衛,uē,0,行
22232,2,衝,tshóng,4,行
22233,2,複,ho̍k,0,衣
22234,2,褙,pè,0,衣
22235,2,誕,tàn,0,言
22236,2,誕,tān,0,言
22237,2,誰,suî,1,言
22238,2,課,khuè,2,言
22239,2,誹,huí,0,言
22240,2,誼,gî,0,言
22241,2,誼,gī,0,言
22242,2,調,tiau,0,言
22243,2,調,tiàu,0,言
22244,2,諍,tsìng,1,言
22245,2,諒,liōng,0,言
22246,2,諸,tsu,0,言
22247,2,豍,pi,4,豆
22248,2,豎,sū,0,豆
22249,2,賦,hù,0,貝
22250,2,趣,tshù,0,走
22251,2,踏,ta̍p,1,足
22252,2,踐,tsiān,0,足
22253,2,踔,tshi̍k,0,足
22254,2,踢,thik,1,足
22255,2,踩,tshái,0,足
22256,2,輛,lióng,1,車
22257,2,輛,liōng,2,車
22258,2,輝,hui,0,車
22259,2,輪,lin,4,車
22260,2,遨,ngôo,0,辵
22261,2,適,sik,0,辵
22262,2,遭,tso,0,辵
22263,2,鄧,tīng,0,邑
22264,2,鄭,tēnn,2,邑
22265,2,鄭,tīng,1,邑
22266,2,醇,sûn,0,酉
22267,2,銲,huānn,0,金
22268,2,銳,juē/luē,0,金
22269,2,鋁,lú,0,金
22270,2,鋁,lū,0,金
22271,2,鋒,hong,0,金
22272,2,鋤,tî/tû,0,金
22273,2,閬,lòng,0,門
22274,2,閱,ia̍t,2,門
22275,2,霆,tîng,0,雨
22276,2,震,tsìn,0,雨
22277,2,鞋,hâi,1,革
22278,2,鞍,an,1,革
22279,2,鞏,kióng,0,革
22280,2,頡,khiat,0,頁
22281,2,頦,hâi,1,頁
22282,2,頦,huâi,2,頁
22283,2,餘,û,1,食
22284,2,駐,tsù,0,馬
22285,2,駕,kà,0,馬
22286,2,駛,sú,1,馬
22287,2,駝,tô,0,馬
22288,2,髮,huat,0,髟
22289,2,魩,but,4,魚
22290,2,魬,puánn,4,魚
22291,2,魯,luh,4,魚
22292,2,魴,hang,0,魚
22293,2,鴆,thim,0,鳥
22294,2,鴉,a,0,鳥
22295,2,黎,lê,0,黍
22296,2,儒,jû/lû,0,人
22297,2,儘,tsín,0,人
22298,2,儘,tsīn,0,人
22299,2,劑,tse,3,刀
22300,2,劑,tsè,0,刀
22301,2,勳,hun,0,力
22302,2,叡,juē/luē,0,又
22303,2,噤,khiūnn,4,口
22304,2,噪,tshò,4,口
22305,2,噭,kiàu,4,口
22306,2,噷,hm̍h,4,口
22307,2,噹,tang,4,口
22308,2,圜,huân,0,囗
22309,2,墾,khún,0,土
22310,2,壁,pik,1,土
22311,2,壇,tân,1,土
22312,2,奮,hùn,0,大
22313,2,導,tō,0,寸
22314,2,徼,khiò,4,彳
22315,2,憑,pîng,1,心
22316,2,憶,ik,0,心
22317,2,憾,hām,0,心
22318,2,懊,àu,0,心
22319,2,擁,ióng,0,手
22320,2,擅,siān,0,手
22321,2,操,tshò,0,手
22323,2,曆,la̍h,2,日
22324,2,曆,li̍k,1,日
22325,2,曉,hiáu,0,日
22326,2,樵,tsiâu,0,木
22327,2,樸,phok,1,木
22328,2,樹,sū,1,木
22329,2,樺,huâ,0,木
22330,2,樺,huā,0,木
22331,2,橂,tīng,4,木
22332,2,橄,kám,1,木
22333,2,橄,kan,1,木
22334,2,橄,kann,2,木
22335,2,橋,kiâu,1,木
22336,2,橐,lak,4,木
22337,2,機,ki,1,木
22338,2,機,kui,2,木
22339,2,橫,hîng,1,木
22340,2,歷,li̍k,0,止
22341,2,澡,tsó,0,水
22342,2,澤,ti̍k,0,水
22343,2,澳,ò,0,水
22344,2,澳,ù,0,水
22345,2,濁,ta̍k,2,水
22346,2,濁,to̍k,1,水
22347,2,濃,lông,0,水
22348,2,燃,jiân/liân,1,火
22349,2,燄,iām,0,火
22350,2,燕,iàn,1,火
22351,2,獨,ta̍k,2,犬
22352,2,獨,to̍k,1,犬
22353,2,璞,phok,0,玉
22354,2,瓢,phiô,0,瓜
22355,2,瘰,luì,4,疒
22356,2,瘼,mo̍oh,4,疒
22357,2,磚,tsuan,1,石
22358,2,磟,la̍k,0,石
22359,2,磨,môo,1,石
22360,2,禦,gū,0,示
22361,2,穌,soo,0,禾
22362,2,窵,tiàu,0,穴
22363,2,窸,si,4,穴
22364,2,窸,sī,4,穴
22365,2,窸,si̍h,4,穴
22366,2,窺,khui,0,穴
22367,2,築,tio̍k,0,竹
22368,2,篤,táu,4,竹
22369,2,篤,tauh,4,竹
22370,2,篤,tok,0,竹
22371,2,縐,tsò,0,糸
22372,2,縒,tsua̍h,4,糸
22373,2,翰,hān,0,羽
22374,2,翱,kō,4,羽
22375,2,膩,jī/lī,0,肉
22377,2,艙,tshng,2,舟
22378,2,艙,tshong,1,舟
22379,2,蕃,huan,0,艸
22380,2,蕉,tsiau,1,艸
22381,2,蕉,tsio,2,艸
22382,2,蕎,giō,4,艸
22383,2,蕘,giô,4,艸
22384,2,蕨,kueh,4,艸
22385,2,蕩,tn̄g,2,艸
22386,2,蕩,tōng,1,艸
22387,2,蕭,siau,1,艸
22388,2,蕭,sio,2,艸
22389,2,融,hiông,0,虫
22390,2,融,iông,0,虫
22391,2,螕,pi,4,虫
22392,2,螟,bîng,0,虫
22393,2,螢,îng,0,虫
22394,2,螢,hîng,0,虫
22395,2,衡,hîng,0,行
22396,2,褥,jio̍k/lio̍k,0,衣
22397,2,褥,lio̍k,0,衣
22398,2,親,tshenn/tshinn,2,見
22399,2,觱,pi,0,角
22400,2,諜,tia̍p,0,言
22401,2,諦,tè,0,言
22402,2,諧,hâi,0,言
22403,2,諭,jū/lū,0,言
22404,2,諳,am,0,言
22405,2,諾,lo̍k,0,言
22406,2,謀,bôo,0,言
22407,2,謂,uī,0,言
22408,2,謔,giok,0,言
22409,2,豫,ū,0,豕
22410,2,貓,bâ,0,豸
22411,2,賴,nāi,1,貝
22412,2,踴,ióng,0,足
22413,2,輯,tsi̍p,1,車
22414,2,輯,tship,2,車
22415,2,輻,hok,0,車
22416,2,辨,piān,0,辛
22417,2,遲,tî,0,辵
22418,2,遵,tsun,0,辵
22419,2,遺,uî,0,辵
22420,2,遼,liâu,0,辵
22421,2,醒,síng,1,酉
22422,2,鋼,kong,1,金
22423,2,錄,lio̍k,1,金
22424,2,錄,li̍k,2,金
22425,2,錐,tsui,0,金
22426,2,錠,tiānn,2,金
22427,2,錠,tīng,1,金
22428,2,錢,tsiân,1,金
22429,2,錢,tshiân,3,金
22430,2,錦,gím,3,金
22431,2,錦,kím,0,金
22432,2,錦,gìm,4,金
22433,2,錫,sik,1,金
22434,2,錯,tshò,2,金
22435,2,錯,tshok,1,金
22436,2,閻,giâm,0,門
22437,2,隧,suī,0,阜
22438,2,霎,sap,0,雨
22439,2,霎,tiap,4,雨
22440,2,頭,thiô,1,頁
22441,2,頭,thôo,1,頁
22442,2,頸,kún,4,頁
22443,2,頸,kíng,0,頁
22444,2,頹,tuê,0,頁
22445,2,頻,pîn,0,頁
22446,2,餐,tshan,0,食
22447,2,餞,tsiàn,0,食
22448,2,駱,lo̍k,0,馬
22449,2,骸,hâi,0,骨
22450,2,骿,phiann,4,骨
22451,2,魽,kam,4,魚
22452,2,鮑,pau,3,魚
22453,2,鮑,pāu,0,魚
22454,2,鮕,koo,0,魚
22455,2,鴒,līng,4,鳥
22456,2,鴛,uan,0,鳥
22457,2,鴞,hio̍h,4,鳥
22458,2,鴟,tshi,0,鳥
22459,2,鴟,lāi,4,鳥
22460,2,鴣,koo,0,鳥
22461,2,鴦,iong,1,鳥
22462,2,鴦,iunn,2,鳥
22463,2,默,bi̍k,0,黑
22464,2,龍,gîng,2,龍
22465,2,龍,long,4,龍
22466,2,龜,kui,1,龜
22467,2,償,sióng,3,人
22468,2,償,siông,0,人
22469,2,儡,lé,0,人
22470,2,優,iu,0,人
22471,2,儲,tû,0,人
22472,2,勵,lē,0,力
22473,2,嚇,hiannh,2,口
22474,2,壓,ap,1,土
22475,2,壕,hô,0,土
22476,2,嬭,lé,4,女
22477,2,嬰,enn/inn,2,女
22478,2,嬰,ing,1,女
22479,2,嬰,ìnn,4,女
22480,2,嶺,líng,1,山
22481,2,嶼,sū,0,山
22482,2,嶽,ga̍k,0,山
22483,2,彌,mí,3,弓
22484,2,彌,nî,0,弓
22485,2,懂,táng,2,心
22486,2,懂,tóng,1,心
22487,2,懇,khún,0,心
22488,2,應,ing,1,心
22489,2,應,ìng,1,心
22490,2,懦,nōo,0,心
22491,2,戴,tài,1,戈
22492,2,戴,tè,2,戈
22493,2,擊,kik,0,手
22494,2,擎,khîng,0,手
22495,2,擎,king,0,手
22496,2,擬,gí,0,手
22497,2,斂,liám,0,攴
22498,2,斃,pē,0,攴
22499,2,曖,ài,0,日
22500,2,檀,tân,1,木
22501,2,檜,kuè,0,木
22502,2,檢,kiám,0,木
22503,2,殭,khiong,0,歹
22504,2,殮,liām,0,歹
22505,2,氈,tsinn,0,毛
22506,2,澩,ha̍unnh,4,水
22507,2,濟,tsè,0,水
22508,2,濤,tô,0,水
22509,2,濤,tôo,0,水
22510,2,濱,pin,0,水
22511,2,燦,tshàn,0,火
22512,2,爵,tsik,2,爪
22513,2,爵,tsiok,1,爪
22514,2,環,huân,1,玉
22515,2,療,liâu,0,疒
22516,2,癆,lô,0,疒
22517,2,盪,tōng,1,皿
22518,2,瞬,sùn,0,目
22519,2,瞭,liáu,0,目
22520,2,瞭,liâu,0,目
22521,2,瞳,tông,0,目
22522,2,矯,kiáu,0,矢
22523,2,磺,hông,0,石
22524,2,礁,tsiau,1,石
22525,2,禪,siān,0,示
22526,2,篠,siāu,0,竹
22527,2,篠,siáu,0,竹
22528,2,篱,lē/luē,4,竹
22529,2,篷,pông,2,竹
22530,2,篷,hông,1,竹
22531,2,篾,bia̍t,1,竹
22532,2,簇,tshok,0,竹
22533,2,糙,tshò,0,米
22534,2,糜,mi,4,米
22535,2,糞,hùn,1,米
22536,2,糟,tsau,0,米
22537,2,糠,khong,1,米
22538,2,縫,hông,1,糸
22539,2,縭,lî,0,糸
22540,2,縮,siok,1,糸
22541,2,縱,tshiong,0,糸
22542,2,縱,tshióng,0,糸
22543,2,縱,tshiòng,0,糸
22544,2,績,tseh,2,糸
22545,2,績,tsik,1,糸
22546,2,繁,huân,0,糸
22547,2,繆,biū,0,糸
22548,2,翳,è,1,羽
22549,2,翳,ì,2,羽
22550,2,翼,i̍k,1,羽
22551,2,聰,tshong,0,耳
22552,2,聳,sáng,4,耳
22553,2,膿,lông,1,肉
22554,2,臁,liâm,4,肉
22555,2,臆,ik,0,肉
22556,2,臉,liám,0,肉
22557,2,臉,lián,0,肉
22558,2,臊,tshau,4,肉
22559,2,舉,kí/kú,0,臼
22560,2,艚,tsô,0,舟
22561,2,艱,kan,0,艮
22562,2,蕗,lōo,0,艸
22563,2,蕹,ìng,4,艸
22564,2,蕾,luí,0,艸
22565,2,薁,ò,4,艸
22566,2,薄,po̍k,1,艸
22567,2,薇,bî,0,艸
22568,2,薈,huē,0,艸
22569,2,薏,ì,0,艸
22570,2,薐,lîng,4,艸
22571,2,薔,tshiûnn,0,艸
22572,2,薦,tsì,4,艸
22573,2,薪,sin,0,艸
22574,2,薯,tsû,1,艸
22575,2,虧,khui,0,虍
22576,2,螺,lôo,1,虫
22577,2,螿,tsiunn,0,虫
22578,2,蟀,sut,0,虫
22579,2,蟄,ti̍t,0,虫
22580,2,蟋,sih,2,虫
22581,2,蟋,sik,1,虫
22582,2,蟒,báng,2,虫
22583,2,蟒,bóng,1,虫
22584,2,襀,tsioh,4,衣
22585,2,襄,siong,0,衣
22586,2,謄,thîng,0,言
22587,2,謊,hóng,0,言
22588,2,謊,hong,0,言
22589,2,謎,bī,0,言
22590,2,謗,pòng,0,言
22591,2,謙,khiam,0,言
22592,2,謝,tsiā,2,言
22593,2,謠,iâu,0,言
22594,2,賺,tsuán,0,貝
22595,2,購,káng,3,貝
22596,2,購,kòo,0,貝
22597,2,賽,sài,1,貝
22598,2,賽,sè,2,貝
22599,2,蹈,tō,0,足
22601,2,蹉,tsho,0,足
22602,2,蹊,khi,0,足
22603,2,蹌,tshiáng,4,足
22604,2,輾,tián,0,車
22605,2,轄,hat,0,車
22606,2,避,pī,0,辵
22607,2,邀,iau,1,辵
22608,2,邀,io,2,辵
22609,2,邁,māi,0,辵
22610,2,醜,tshiú,0,酉
22611,2,錨,bâ,2,金
22612,2,錨,biâu,1,金
22613,2,鍍,tōo,0,金
22614,2,鍘,tsa̍h,0,金
22615,2,鍵,kiān,0,金
22616,2,鍼,tsiam,0,金
22617,2,鍾,tsiong,1,金
22619,2,闆,pán,0,門
22620,2,闇,am,4,門
22621,2,雖,sui,0,隹
22622,2,霞,hâ,1,雨
22623,2,鞠,kiok,0,革
22624,2,駿,tsùn,0,馬
22625,2,鮡,thiâu,4,魚
22626,2,鮫,ka,0,魚
22627,2,鮮,sian,1,魚
22628,2,鮮,sián,3,魚
22629,2,鴻,hông,0,鳥
22630,2,鴿,kah,2,鳥
22631,2,鴿,kap,1,鳥
22632,2,鵁,ka,4,鳥
22633,2,黛,tāi,0,黑
22634,2,鼢,bùn,4,鼠
22635,2,齋,tse,2,齊
22636,2,叢,tsông,1,又
22637,2,嚮,hiòng,0,口
22638,2,嬸,sím,1,女
22639,2,擴,khok,4,手
22640,2,擾,jiáu/liáu,0,手
22641,2,檫,tshat,4,木
22642,2,檬,bóng,4,木
22643,2,檳,pin,0,木
22644,2,檸,lê,0,木
22645,2,獵,la̍h,2,犬
22646,2,獵,lia̍p,1,犬
22647,2,璿,suân,0,玉
22648,2,癜,tiō,4,疒
22649,2,瞻,tsiam,0,目
22650,2,礎,tshóo,0,石
22651,2,穡,sik,1,禾
